Node,Mutants,Unique Tests,Tests
X887,{'17464'},"{226, 948, 15076, 25463}","{226, 15076, 948, 25463, 12041}"
X888,{'37646'},"{16019, 16413}","{16019, 16413}"
X889,{'65696'},"{21420, 21470, 23014}","{21420, 21470, 23014}"
X88a,{'59196'},"{18009, 37605, 38248, 201, 10891, 2653}","{18009, 37605, 38248, 201, 10891, 2653}"
X88b,{'11551'},"{27911, 32264, 18833, 33303, 3355, 19486, 43810, 22307, 40359, 36523, 7343, 9014, 3009, 4163, 836, 10061, 4182, 9174, 28634, 10459, 30557, 33119, 19040, 11105, 8673, 27110, 29418, 26605, 26479, 5104, 7028, 43894, 25463, 21112, 6778}","{27911, 32264, 18833, 33303, 3355, 19486, 43810, 22307, 40359, 36523, 7343, 9014, 3009, 4163, 836, 10061, 4182, 9174, 28634, 10459, 30557, 33119, 19040, 11105, 8673, 27110, 29418, 26605, 26479, 5104, 7028, 43894, 25463, 21112, 6778}"
X88c,{'68145'},{8529},"{36354, 32264, 33160, 31887, 33303, 29339, 19486, 43810, 40359, 25906, 1076, 27710, 3009, 3139, 836, 10061, 15825, 8529, 4182, 12374, 28634, 6364, 33119, 11105, 8673, 27110, 29418, 26605, 26479, 5104, 19440, 7028, 43894, 25463, 21112}"
X88d,"{'45696', '45695'}","{554, 9259, 11691, 5579, 3659, 15023, 42357}","{12041, 554, 11691, 5579, 27917, 9259, 15023, 3659, 21009, 17234, 4619, 42357, 26837, 3294}"
X890,"{'25189', '25192'}",{28634},"{195, 5069, 27634, 3635, 7030, 28344, 28634, 9053}"
X893,{'10901'},{39190},"{36354, 33160, 12041, 18507, 31887, 18065, 15825, 17234, 26324, 39190, 12374, 20823, 17497, 28634, 19807, 226, 16358, 40359, 26605, 19440, 25906, 948, 43894, 24377, 15679}"
X894,{'11716'},"{28225, 3294}","{28225, 35946, 3294}"
X895,{'79488'},"{37605, 32264, 15657, 220, 5645, 18478}","{37605, 32264, 15657, 220, 5645, 18478}"
X896,"{'51164', '51162'}","{27911, 24014, 21009, 15633, 5394, 41791, 17497, 3294, 19040, 7589, 6570, 10225, 5490, 27710, 15679}","{27911, 12041, 24014, 21009, 15633, 5394, 41791, 17497, 3294, 19040, 7589, 6570, 10225, 5490, 27710, 15679}"
X897,{'40103'},"{17497, 13076}","{17497, 2593, 7072, 5069, 20973, 19440, 15825, 31408, 274, 13076, 26837, 13369, 29339, 41791}"
X898,{'56250'},{43692},"{11424, 267, 43692, 7998}"
X899,{'63926'},"{16691, 21059, 28955, 18972}","{16691, 21059, 28955, 18972}"
X89c,{'24472'},{17217},{17217}
X89e,{'5912'},"{776, 26499, 11677}","{776, 26499, 11677}"
X89f,{'69936'},"{28810, 21009, 18065, 16018, 2962, 26837, 17497, 6107, 2910, 23014, 13034, 45041, 3762, 43953, 15223, 7163, 27710}","{28810, 21009, 18065, 16018, 2962, 26837, 17497, 6107, 2910, 23014, 13034, 45041, 3762, 43953, 15223, 7163, 27710}"
X8a3,"{'60567', '60565'}",{15260},"{4933, 19718, 26630, 27911, 11, 24014, 31887, 18833, 21009, 15825, 15260, 34524, 39012, 20973, 14129, 4411, 43894, 34107, 41791}"
X8a5,{'33064'},"{19274, 6342}","{3522, 6342, 19274, 8430, 186, 379, 796, 19422}"
X8a6,{'28583'},{27599},{27599}
X8ab,{'73313'},"{17497, 16843, 4228, 19807}","{4228, 27911, 17928, 11, 16843, 38029, 24014, 31887, 18833, 21009, 13076, 26837, 17497, 36826, 29339, 34524, 19807, 39012, 23014, 36523, 31408, 43953, 45041, 21299, 43894, 13369, 34107, 27710}"
X8ac,{'80902'},"{14593, 27265, 5794, 3639, 5612, 4346, 8700}","{14593, 27265, 5794, 3639, 5612, 12343, 4346, 8700}"
X8af,{'3479'},"{15812, 16837, 35946, 16460, 18477, 27634, 14995, 16855, 28344}","{15812, 16837, 35946, 16460, 18477, 27634, 14995, 16855, 28344}"
X8b2,{'70504'},"{22912, 24772, 13034, 25931, 45041, 18065, 16018, 12468, 2962, 3762, 15223, 43257}","{22912, 24772, 13034, 25931, 45041, 18065, 16018, 12468, 2962, 3762, 15223, 43257}"
X8b5,{'2342'},"{5593, 26605}","{10177, 22307, 3686, 23, 5593, 26605}"
X8b7,{'56846'},"{3009, 36354, 836, 27911, 32264, 10061, 31887, 15825, 26837, 4182, 33303, 30557, 19486, 33119, 19040, 11105, 43810, 27110, 40359, 36523, 7343, 26479, 5104, 7028, 25463, 21112, 27710}","{3009, 36354, 836, 27911, 32264, 10061, 31887, 15825, 26837, 4182, 33303, 12374, 30557, 19486, 33119, 19040, 11105, 43810, 27110, 40359, 230, 36523, 7343, 26479, 5104, 7028, 25463, 21112, 27710}"
X8ba,{'80287'},"{26274, 15970, 21779, 26837, 14439, 220, 18478}","{26274, 15970, 21779, 26837, 14439, 220, 18478}"
X8bc,{'16332'},"{1448, 1890, 795, 8427}","{267, 795, 1890, 1448, 8427}"
X8bd,{'10746'},"{17234, 13251, 13108, 19351, 27674, 12843, 12974}","{17234, 13251, 13108, 19351, 27674, 12843, 12974}"
X8bf,{'18777'},"{20833, 21779, 196, 29367, 14233, 27707, 14748}","{20833, 21779, 196, 29367, 14233, 27707, 14748}"
X8c1,{'71772'},"{27634, 16460, 20999}","{27634, 16460, 20999}"
X8c3,{'53427'},"{15825, 12081, 12742, 13064, 15657}","{15825, 12081, 12742, 13064, 15657}"
X8c5,{'76789'},"{26274, 26837, 33775}","{1120, 26274, 21508, 455, 43625, 18478, 33775, 7918, 5649, 36244, 26837, 43894, 12343, 7065, 12124}"
X8c8,{'76493'},"{22912, 624, 11555, 217, 17928, 39593, 16843}","{22912, 624, 11555, 217, 17928, 39593, 16843}"
X8c9,{'9696'},"{24038, 17479, 6150, 20940, 2061, 24014, 4912, 280, 29788, 14206, 17471}","{24038, 17479, 6150, 20940, 2061, 24014, 4912, 280, 29788, 14206, 17471}"
X8cb,{'57139'},"{11568, 6849, 14104, 7433, 18350}","{11568, 6849, 14104, 7433, 18350}"
X8cc,{'15937'},"{14016, 2961, 14278, 19750, 19833, 17019, 17772}","{14016, 2961, 14278, 19750, 19833, 17019, 17772}"
X8cd,{'6814'},"{17928, 17234, 7028, 20823, 17497, 26493, 3070, 19807}","{33160, 17928, 38218, 11, 24014, 21009, 17234, 26837, 33303, 20823, 17497, 29339, 34524, 19807, 39012, 20973, 31408, 19440, 7028, 25463, 26493, 3070, 41791}"
X8cf,{'28785'},{12302},"{17248, 12302, 12455, 280, 28810, 15548, 8430}"
X8d0,"{'4305', '4359', '4357'}","{937, 1892, 6342, 20311}","{937, 1892, 6342, 20311}"
X8d3,{'54809'},{836},"{36354, 19718, 26630, 16008, 32264, 33160, 11, 27911, 31887, 18833, 21009, 33303, 43930, 40359, 14129, 25906, 24377, 4411, 34107, 41791, 8000, 836, 4933, 24014, 15825, 4182, 12374, 30426, 28634, 34524, 33119, 39012, 27110, 26605, 20973, 26479, 5104, 19440, 7028, 43894, 21112, 3070}"
X8d4,{'8564'},"{8000, 36354, 4933, 26630, 27911, 32264, 33160, 28810, 24014, 4182, 20823, 43930, 30426, 28634, 40359, 20973, 5104, 14129, 4411, 7028, 43894, 21112, 34107, 3070}","{8000, 36354, 4933, 26630, 27911, 32264, 33160, 28810, 11, 24014, 21009, 4182, 20823, 43930, 30426, 28634, 34524, 39012, 40359, 20973, 5104, 14129, 4411, 7028, 43894, 21112, 34107, 3070}"
X8d6,{'41649'},{36013},{36013}
X8da,{'74291'},"{38510, 11263}","{15392, 11678, 11263, 38510, 30991}"
X8dc,{'53491'},"{8673, 10402, 43050, 7626, 8946, 6546, 3732, 35189, 9174, 19930}","{8673, 10402, 43050, 7626, 8946, 6546, 3732, 35189, 9174, 19930}"
X8dd,"{'14105', '14107'}","{5698, 6342, 19274, 9549, 7631, 9551, 3663, 6099, 5468, 4184, 1306, 796, 19422}","{5698, 6342, 19274, 9549, 7631, 9551, 3663, 6099, 5468, 4184, 1306, 796, 19422}"
X8df,{'17517'},"{38218, 44362, 30157, 38029, 271, 15825, 26837, 36826, 29339, 39012, 1448, 41, 11245, 34734, 31408, 34107, 27710}","{38218, 44362, 30157, 38029, 271, 15825, 26837, 36826, 29339, 39012, 1448, 41, 11245, 34734, 31408, 34107, 27710}"
X8e1,{'57056'},"{39012, 1448, 44362, 38218, 11245, 38029, 206, 31408, 7571, 26837, 29339}","{39012, 1448, 44362, 38218, 11245, 38029, 206, 31408, 7571, 26837, 29339}"
X8e2,{'64000'},"{36354, 27911, 32264, 33160, 31887, 18833, 1554, 33303, 41881, 22307, 40359, 36523, 43953, 25906, 24377, 27710, 8000, 10177, 3139, 44362, 38218, 24014, 24533, 4182, 28634, 30557, 33119, 37605, 27110, 23014, 1254, 29418, 26605, 26479, 5104, 19440, 25463, 7028, 42357, 43894, 5111, 21112}","{36354, 27911, 32264, 33160, 31887, 18833, 1554, 33303, 41881, 22307, 40359, 36523, 43953, 25906, 24377, 27710, 8000, 10177, 3139, 44362, 38218, 24014, 24533, 4182, 12374, 28634, 30557, 33119, 37605, 27110, 23014, 1254, 230, 29418, 26605, 26479, 5104, 19440, 5111, 7028, 42357, 43894, 25463, 21112}"
X8e3,{'43407'},"{27265, 16358, 8787, 28634, 23068}","{17248, 27265, 27356, 16358, 24038, 230, 12041, 31408, 28177, 8787, 26837, 28634, 29339, 23068}"
X8e4,{'38589'},"{36354, 28810, 44362, 25931, 39054, 15825, 13076, 26837, 17497, 28634, 28513, 226, 2083, 23014, 13108, 43894, 25463, 13369, 27195}","{36354, 28810, 44362, 25931, 39054, 15825, 13076, 26837, 12374, 17497, 28634, 28513, 226, 2083, 23014, 25463, 13108, 43894, 12343, 13369, 27195}"
X8e7,"{'41258', '41257'}","{12106, 37006, 1390, 4846}","{292, 12041, 12106, 1390, 37006, 4846, 3694, 42357, 9272}"
X8e9,{'69137'},"{6762, 36372, 18478, 455}","{36372, 12343, 455, 6762, 18478}"
X8ea,{'61365'},{5468},"{6342, 19274, 30157, 8430, 29788, 31408, 274, 379, 26837, 5468, 13369, 29339, 796, 19422}"
X8ec,{'53270'},"{36354, 15494, 6376, 20211, 8723, 4408, 17497, 27356, 27710, 15679}","{36354, 24038, 15494, 6376, 20211, 8723, 12471, 4408, 17497, 27356, 27710, 15679}"
X8ef,{'49397'},"{7072, 5728, 195, 37605, 11691, 9290, 5835, 17583, 27634, 11764, 6389, 1340, 28344, 20924}","{7072, 5728, 195, 37605, 35946, 11691, 9290, 5835, 17583, 27634, 11764, 6389, 1340, 28344, 20924}"
X8f0,{'33131'},{5468},"{27911, 19274, 30157, 31887, 274, 26837, 29339, 29788, 5468, 796, 19422, 8430, 31408, 948, 43894, 13369, 379, 27710}"
X8f2,{'47393'},"{14400, 14593, 1346, 44362, 38029, 41037, 206, 13459, 7571, 26837, 11099, 23068, 27356, 3808, 43689, 16618, 5612, 11440, 3639}","{14400, 14593, 1346, 44362, 38029, 41037, 206, 13459, 7571, 26837, 11099, 23068, 27356, 3808, 43689, 16618, 5612, 11440, 3639}"
X8f3,{'74765'},"{37605, 27110}","{3009, 32264, 44362, 10061, 15825, 24533, 12374, 26837, 41881, 28634, 29339, 29788, 30557, 11105, 43810, 22307, 5602, 226, 37605, 27110, 29418, 36523, 26605, 31408, 5104, 43894, 25463, 13369, 3070, 6847}"
X8fa,{'80358'},"{16546, 28980, 23293}","{16546, 28980, 23293}"
X8fb,{'522'},"{17234, 16843, 37605}","{17928, 12041, 28810, 11, 16843, 27917, 21009, 15825, 17234, 13076, 26837, 29339, 34524, 39012, 37605, 24038, 29418, 31408, 43953, 42357, 25463, 13369}"
X8fe,{'28708'},{7674},"{4933, 26630, 267, 24014, 21009, 17234, 88, 15003, 43037, 18016, 10851, 29478, 230, 40, 20973, 14129, 24764, 21299, 34996, 36852, 25463, 7674, 123, 8252}"
X900,"{'6610', '31851'}","{21009, 17234, 9778, 12246, 14015}","{21009, 17234, 9778, 12246, 1431, 14015}"
X901,"{'46280', '47876', '47874', '49152'}",{26605},"{8000, 3152, 36354, 21112, 41, 26605}"
X902,{'47286'},"{37605, 20823}","{36354, 26630, 32264, 33160, 11, 38029, 31887, 18833, 21009, 33303, 41881, 29339, 22307, 29478, 40359, 36523, 31408, 43953, 25906, 24377, 13369, 34107, 24764, 27710, 8000, 10177, 44362, 38218, 31952, 15825, 24533, 4182, 20823, 12374, 26837, 36826, 28634, 34524, 30557, 33119, 39012, 37605, 27110, 23014, 1254, 29418, 26605, 26479, 5104, 19440, 7028, 42357, 43894, 25463, 21112, 3070}"
X903,{'3567'},"{19040, 16513, 16102, 15606, 18009, 15916}","{19040, 16513, 16102, 15606, 18009, 15916}"
X904,"{'60102', '60097', '60098', '60099', '49792'}",{19351},"{12483, 24014, 7312, 21009, 21299, 13108, 19351, 2139}"
X905,{'81386'},"{18229, 7750, 27911, 17128, 27514, 16299, 22079}","{18229, 7750, 27911, 17128, 27514, 16299, 22079}"
X908,{'65371'},"{13730, 228, 29357}","{13730, 228, 29357}"
X90a,{'59541'},"{37605, 27110}","{22307, 37605, 27110, 27911, 9639, 6, 5069, 8787, 24533, 12374, 7030, 24377, 28634}"
X90d,{'51568'},"{13257, 26837}","{15825, 15076, 26837, 13257, 41}"
X910,{'75786'},"{18507, 15236, 26837}","{15236, 26837, 18507, 267, 20973}"
X911,{'54421'},"{288, 11457, 11586, 4097, 11440, 15825}","{288, 11457, 11586, 4097, 11440, 15825, 12374}"
X912,{'71572'},"{17248, 16358, 26605, 17234, 23068}","{17248, 10016, 16358, 26605, 15825, 17234, 6931, 26837, 2774, 23068, 1247}"
X913,{'68393'},"{36354, 26630, 44362, 38029, 31887, 31952, 26837, 41881, 36826, 29339, 29478, 27110, 1254, 31408, 43953, 43894, 25463, 13369, 24764, 26493}","{36354, 26630, 27911, 32264, 38029, 31887, 18833, 1554, 33303, 41881, 29339, 29478, 40, 31408, 43953, 13369, 24764, 41791, 8000, 3139, 44362, 24014, 31952, 26837, 4182, 36826, 33119, 27110, 1254, 230, 26479, 5104, 7028, 43894, 25463, 21112, 123, 26493, 3070}"
X914,{'25197'},"{27265, 12067, 21779, 31703, 217}","{27265, 12067, 21779, 31703, 217}"
X915,{'19627'},"{36354, 27911, 32264, 18507, 27917, 24014, 31887, 21009, 15633, 19153, 26324, 41791, 33303, 17497, 28634, 19807, 46624, 19040, 33119, 32931, 19440, 25906, 13108, 7028, 21112, 24377, 27710, 15679}","{36354, 27911, 32264, 17928, 12041, 28810, 27917, 39054, 31887, 21009, 15633, 13076, 33303, 29339, 46624, 32931, 31408, 25906, 13108, 24377, 13369, 27710, 41791, 15679, 18507, 24014, 19153, 26324, 12374, 17497, 28634, 19807, 19040, 33119, 226, 24038, 19440, 7028, 43894, 25463, 21112}"
X916,{'49493'},"{17497, 26605, 15679}","{36354, 33160, 12041, 28810, 11, 31887, 21009, 18065, 15825, 17234, 26324, 39190, 12374, 20823, 17497, 28634, 34524, 19807, 17248, 39012, 16358, 40359, 26605, 19440, 25906, 43894, 24377, 15679}"
X91a,{'49877'},{41618},{41618}
X91c,{'51755'},"{19040, 36354, 4249, 5188, 3365, 16872, 6225, 5106, 8787, 948, 21112, 24377, 7100, 2141}","{19040, 36354, 4249, 5188, 3365, 16872, 6225, 5106, 8787, 948, 21112, 24377, 7100, 2141}"
X91d,"{'38735', '35915', '35914', '35912', '35911'}","{16468, 29478}","{305, 16468, 29478, 24764, 1406}"
X91f,{'49498'},"{46624, 19040, 20960, 32931, 836, 1254, 32979, 26324, 7028, 17497, 26493, 3070, 19807}","{36354, 27911, 32264, 33160, 28810, 11, 27917, 31887, 18833, 21009, 33303, 46624, 32931, 40359, 25906, 41791, 836, 24014, 15825, 17234, 32979, 26324, 4182, 20823, 12374, 17497, 28634, 34524, 33119, 20960, 19807, 19040, 39012, 1254, 26479, 5104, 19440, 7028, 43894, 21112, 26493, 3070}"
X920,{'68609'},"{6389, 15191}","{46624, 9441, 195, 27524, 27634, 3635, 6389, 15191, 28344, 8252}"
X924,"{'2204', '13688'}","{28638, 21638}","{28638, 21638}"
X926,{'7131'},"{8546, 10851, 27110, 34734, 7028}","{22467, 3079, 6607, 3355, 33119, 11105, 5602, 22307, 10851, 8546, 27110, 34734, 31408, 45041, 1458, 7028, 21112}"
X927,{'77889'},"{28810, 37605}","{3009, 32264, 28810, 44362, 10061, 15825, 26837, 12374, 41881, 28634, 29339, 11105, 5602, 22307, 226, 37605, 29418, 36523, 26605, 31408, 5104, 43894, 25463, 13369, 3070}"
X929,"{'49167', '18108', '49168', '4467', '49169', '49170'}","{20771, 22467, 10115, 295, 17064, 6922, 1354, 8396, 45041, 1755}","{20771, 22467, 10115, 295, 17064, 6922, 1354, 8396, 45041, 1755}"
X92d,{'49839'},"{19040, 36354, 27911, 21112, 24377}","{19040, 9441, 36354, 10851, 255, 27911, 21112, 24377, 8252, 43037, 1279}"
X92e,{'7173'},"{17248, 11651, 28810, 30157, 31408, 274, 13076, 26837, 13369, 29339, 29788}","{17248, 11651, 28810, 30157, 31408, 274, 13076, 26837, 13369, 29339, 29788}"
X938,{'47998'},"{17248, 37605, 17928, 28810, 25931, 27917, 39054, 17234, 13076}","{17928, 12041, 28810, 25931, 27917, 39054, 15825, 17234, 13076, 26837, 29339, 17248, 226, 37605, 24038, 31408, 43953, 948, 13369}"
X93b,{'27943'},"{35689, 14153, 16179, 15253, 17850}","{18609, 16179, 21780, 15253, 14153, 35689, 17850}"
X93d,{'62519'},"{21587, 37605, 39463, 201, 30189, 31614, 38589}","{21587, 37605, 39463, 201, 30189, 31614, 38589}"
X940,{'49238'},"{14080, 26497, 14578, 24052, 18485, 6058, 43739}","{14080, 26497, 14578, 24052, 18485, 6058, 43739}"
X941,{'47877'},"{5728, 32931}","{7072, 5728, 32931, 24038, 27911, 9290, 5835, 5069, 8787, 12374, 7030, 24377, 28634, 253}"
X942,{'80143'},"{8384, 6850, 14666, 16358}","{8384, 6850, 14666, 16358}"
X945,"{'18785', '18783'}","{11440, 4163, 28344, 30557, 9774}","{11440, 4163, 28344, 30557, 9774}"
X946,{'36148'},"{37605, 18507, 16843, 16018, 13108, 20823, 17497}","{36354, 33160, 17928, 12041, 28810, 16018, 13076, 41881, 29339, 22307, 40359, 36523, 31408, 13108, 13369, 27710, 10177, 44362, 38218, 16843, 18507, 24533, 20823, 17497, 28634, 30557, 226, 37605, 23014, 29418, 5490, 42357, 43894, 25463}"
X94d,{'53187'},"{11105, 580, 3487, 6704, 15825, 26837, 28634, 5467, 6076, 2719}","{11105, 2020, 580, 6704, 15825, 2719, 26837, 12374, 28634, 5467, 6076, 3487}"
X94e,{'41439'},"{11889, 421, 15733, 8278, 34638}","{11889, 421, 15733, 8278, 34638}"
X951,{'15453'},"{18016, 195, 13257, 16843, 5069, 25463, 17234, 3635, 6389, 7030, 12343, 9053}","{18016, 195, 13257, 16843, 5069, 25463, 17234, 3635, 6389, 7030, 12343, 9053}"
X952,{'66990'},"{17234, 16843, 13108, 3070}","{4228, 19718, 27911, 17928, 12041, 28810, 11, 38029, 31887, 18833, 21009, 18065, 13076, 29339, 36523, 31408, 43953, 13108, 13369, 27710, 15679, 16843, 24014, 15825, 17234, 26837, 17497, 36826, 34524, 17248, 39012, 23014, 20973, 43894, 25463, 3070}"
X953,{'54366'},"{43810, 30157, 7343, 31952, 18415}","{4228, 19718, 27911, 17928, 28810, 11, 38029, 31887, 18833, 21009, 18065, 13076, 29339, 43810, 36523, 7343, 31408, 43953, 21299, 29236, 13369, 34107, 27710, 15679, 30157, 24014, 31952, 15825, 26837, 17497, 36826, 34524, 17248, 39012, 23014, 18415, 45041, 43894}"
X956,{'65532'},"{37985, 39450, 38981, 11025}","{37985, 11025, 38981, 39450, 267}"
X957,"{'25834', '37676'}","{2139, 4933}","{2139, 4933}"
X959,{'39984'},"{5467, 8787, 948}","{36354, 27911, 31887, 8787, 5467, 3677, 2719, 2531, 21112, 5490, 4723, 948, 7476, 3832, 24377, 27710}"
X95c,{'32579'},"{12889, 32020, 12701}","{12889, 32020, 12701}"
X95d,{'2479'},"{46624, 23014, 6502, 17234, 948, 39190, 17497}","{28810, 39054, 15825, 17234, 13076, 26837, 39190, 12374, 17497, 28634, 29339, 46624, 23014, 24038, 6502, 41, 31408, 948, 12343, 13369, 27710}"
X960,{'59987'},"{36354, 32264, 33160, 28810, 39054, 18833, 1554, 13076, 33303, 46624, 32931, 40359, 25906, 1076, 61, 3139, 836, 8529, 32979, 26324, 4182, 20823, 17497, 28634, 6364, 33119, 19807, 19040, 27110, 23014, 1254, 26479, 5104, 19440, 7028, 5111, 21112, 26493}","{36354, 32264, 33160, 28810, 39054, 18833, 1554, 13076, 33303, 46624, 32931, 40359, 25906, 1076, 61, 3139, 836, 8529, 32979, 26324, 4182, 20823, 12374, 17497, 28634, 6364, 33119, 19807, 19040, 27110, 23014, 1254, 26479, 5104, 19440, 7028, 5111, 21112, 26493}"
X961,{'39586'},"{36354, 770, 16358, 33160, 16843, 31887, 15023, 43953, 17234, 25906, 19440, 24533, 13108, 20823, 5490, 19486}","{36354, 770, 33160, 12041, 16843, 31887, 17234, 24533, 26837, 20823, 29339, 19486, 17248, 16358, 230, 15023, 31408, 43953, 25906, 19440, 13108, 5490}"
X963,{'50024'},"{39054, 18507, 16358}","{10177, 36354, 33160, 17928, 28810, 18507, 39054, 31887, 15825, 13076, 26837, 20823, 17497, 28634, 29339, 17248, 22307, 2083, 16358, 41, 26605, 31408, 19440, 25906, 43894, 5111, 13369, 27710, 15679}"
X965,{'21385'},"{26493, 20823}","{36354, 32264, 33160, 2185, 31887, 33303, 29339, 10268, 3355, 19486, 43810, 22307, 40359, 31408, 25906, 1076, 34107, 24764, 27710, 3009, 836, 10061, 15825, 4182, 20823, 12374, 28634, 6364, 30557, 33119, 11105, 8673, 27110, 29418, 26605, 238, 26479, 5104, 19440, 7028, 43894, 25463, 21112, 26493}"
X966,{'23798'},"{4249, 27356}","{4249, 267, 27356, 12343}"
X968,"{'25852', '51163'}",{27917},"{27911, 12041, 27917, 24014, 31887, 21009, 15633, 5394, 41791, 17497, 3294, 2719, 19807, 3809, 15023, 10225, 5490, 13108, 27710, 15679}"
X969,{'30529'},"{14400, 5857, 9858, 15825, 9284, 10643, 12694}","{14400, 5857, 9858, 15825, 9284, 10643, 12694}"
X96a,{'31966'},"{18507, 15236}","{17248, 14400, 15236, 230, 17928, 18507, 31408, 17234, 5467, 26837, 25463, 29339}"
X96c,{'53938'},"{7872, 11457, 8034, 18734}","{7872, 11457, 13314, 8034, 18734}"
X96d,{'53934'},"{26605, 4182}","{3009, 28810, 44362, 10061, 15825, 26837, 4182, 12374, 41881, 28634, 29339, 11105, 226, 22307, 37605, 23014, 29418, 36523, 26605, 31408, 43894, 13369}"
X970,"{'26538', '26540'}",{42715},"{18016, 2455, 10851, 4933, 1448, 40, 8427, 123, 25463, 36852, 3511, 88, 42715, 43037}"
X974,{'66303'},{13383},"{12113, 17234, 26837, 13383, 12831, 14015}"
X975,{'68489'},"{46624, 28513}","{46624, 28513, 15110, 40, 123, 267, 8252, 3152, 13108, 88, 7674, 15003, 15260, 43037}"
X976,{'6547'},"{18016, 9441, 10851, 40, 8427, 9053, 267, 17234, 36852, 25463, 43037, 1279}","{18016, 9441, 10851, 40, 8427, 9053, 267, 17234, 36852, 25463, 43037, 1279}"
X977,{'17509'},"{17248, 17497, 16618, 16468}","{17248, 14400, 16618, 30157, 271, 31408, 15825, 16468, 26837, 17497, 34107, 29339, 27710}"
X978,{'74105'},"{18400, 22218, 34107, 9391}","{18400, 12008, 22218, 34107, 9391}"
X979,"{'31850', '6609'}","{18824, 18477, 16877, 21009, 9778, 12246, 18586, 19836, 14015}","{18824, 18477, 16877, 21009, 9778, 12246, 1431, 18586, 19836, 14015}"
X97b,"{'53224', '65776', '17440', '27424'}","{28638, 23167}","{28638, 23167}"
X97d,{'34079'},"{9441, 8427, 260, 6381}","{9441, 8427, 260, 6381}"
X980,{'9708'},"{7674, 16843}","{4933, 26630, 267, 16843, 24014, 21009, 17234, 88, 15003, 43037, 18016, 10851, 29478, 230, 40, 8427, 20973, 14129, 21299, 34996, 36852, 25463, 7674, 123, 24764}"
X982,"{'57858', '57857'}","{288, 11105, 770, 7399, 15825, 26837, 27710}","{288, 11105, 770, 7399, 15825, 26837, 12374, 27710}"
X985,{'54308'},"{18715, 267, 45039}","{18715, 267, 45039}"
X986,{'70888'},"{16843, 42715}","{18016, 9441, 10851, 26630, 40, 8427, 16843, 9053, 17234, 36852, 25463, 42715, 15003, 43037, 1279}"
X987,{'61253'},{10851},"{9441, 10851, 195, 8427, 3635, 36852, 6389, 9053}"
X988,{'68537'},"{2241, 14338, 16701, 15702}","{2241, 14338, 16701, 15702}"
X989,{'69947'},"{24772, 13034, 25931, 7565, 43953, 18065, 16018, 2962, 15223, 43257, 6107}","{24772, 13034, 25931, 7565, 43953, 18065, 16018, 2962, 15223, 43257, 6107}"
X98a,{'12593'},{45039},"{45039, 20116, 35928, 20057, 20907, 20973, 20943}"
X98b,{'52386'},"{13257, 5645, 17234, 26837, 9749, 27674, 10268, 23068, 43810, 32931, 36523, 13108, 43894, 25463, 383}","{13257, 5645, 17234, 26837, 12343, 9749, 27674, 10268, 23068, 43810, 32931, 24038, 36523, 13108, 43894, 25463, 252, 383}"
X98c,{'34643'},{16468},"{17248, 230, 17928, 12041, 267, 20973, 24014, 31408, 21009, 16468, 26837, 25463, 29339}"
X98e,{'12888'},{2083},"{17928, 28810, 44362, 39054, 15825, 13076, 26837, 12374, 4182, 41881, 28634, 29339, 226, 2083, 23014, 40359, 31408, 43894, 25463, 13369}"
X98f,{'29531'},"{4736, 14884, 14439, 10186, 16843, 19440, 26837, 20823, 17497, 10331, 26493}","{4736, 14884, 14439, 10186, 16843, 19440, 26837, 20823, 17497, 10331, 252, 26493}"
