Node,Mutants,Unique Tests,Tests
X721,{'58835'},"{19881, 9517, 8334}","{19881, 9517, 8334}"
X722,"{'24589', '19649', '19663'}","{4531, 2886, 23803, 1052, 623}","{4531, 2886, 23803, 1052, 623}"
X723,{'42475'},{35674},"{2089, 6665, 1454, 6416, 32818, 11478, 35674, 15135}"
X725,{'21168'},"{24338, 17947, 24221}","{24338, 17947, 24221}"
X726,{'58847'},"{15361, 8996, 23238, 11046, 11291, 10698, 14991, 18928, 7698, 15700, 35867}","{15361, 8996, 23238, 11046, 11291, 10698, 14991, 18928, 7698, 15700, 35867, 18046}"
X72b,{'59149'},"{9029, 25669, 15029, 23401, 25135}","{9029, 25669, 15029, 23401, 25135}"
X72c,{'32642'},"{16139, 24652, 16093, 15519}","{16139, 24652, 16093, 15519}"
X72d,{'19818'},"{2944, 5971, 11429}","{2944, 5971, 15628, 11429}"
X72e,{'37655'},"{8336, 2072, 6233}","{8336, 2072, 6233}"
X730,{'1476'},"{6994, 19, 6916, 22647}","{6994, 19, 6916, 22647}"
X731,"{'7939', '15307'}","{1, 2114, 14019, 15628, 34767, 25489, 8661, 87, 472, 4123, 18204, 31451, 6815, 30820, 26021, 5929, 31152, 30769, 2930, 2483, 1012, 6847}","{1, 2114, 14019, 15628, 34767, 25489, 8661, 87, 472, 4123, 18204, 31451, 6815, 30820, 26021, 5929, 31152, 30769, 2930, 2483, 1012, 6847}"
X732,{'16822'},"{8454, 14903}","{8454, 14903}"
X733,{'48302'},"{36427, 36532}","{36427, 36603, 36532, 36463}"
X734,{'50526'},"{8546, 3461, 6934, 171, 4219}","{8546, 3461, 6934, 171, 4219}"
X735,{'55150'},{9735},{9735}
X736,{'56151'},"{36400, 36178, 36235, 36246, 36491}","{36400, 36178, 36235, 36246, 36491}"
X737,{'14023'},"{35504, 36132, 36390, 36135, 40726, 36603, 36029}","{35504, 36132, 36390, 36135, 40726, 36603, 36029}"
X738,{'19869'},"{5218, 422, 36135, 7144, 25330, 9398}","{31234, 2, 29958, 40726, 36379, 30237, 4766, 4770, 36132, 676, 422, 36135, 21416, 38953, 5801, 6315, 34478, 25521, 8500, 9398, 36409, 38458, 4676, 39493, 5703, 2892, 21068, 21071, 1628, 4706, 5218, 7144, 4329, 25330, 5875, 41845, 36603, 5758}"
X73b,{'26338'},"{19386, 25363}","{19386, 25363, 12300, 13349}"
X740,{'40786'},"{38776, 7246}","{38776, 20618, 7246}"
X742,{'58832'},"{15822, 14991}","{15822, 14991}"
X744,{'11460'},{25330},"{31234, 2, 29958, 40726, 6934, 36379, 30237, 4766, 4770, 36132, 676, 36135, 21416, 38953, 5801, 6315, 34478, 25521, 8500, 9398, 36409, 38458, 4676, 39493, 5703, 2892, 21068, 21071, 3413, 1628, 4706, 5218, 8546, 7144, 4329, 25330, 5875, 41845, 36603, 5758}"
X746,{'37832'},"{21056, 18496, 19394, 21645, 24338, 20021, 24119, 17947}","{21056, 18496, 19394, 21645, 24338, 20021, 24119, 17947}"
X747,{'43573'},"{2337, 3554, 18828, 34478, 4624, 25521, 5074, 4117, 6969, 38458, 23803, 15135}","{2337, 3554, 18828, 34478, 4624, 25521, 5074, 4117, 6969, 38458, 23803, 15135}"
X748,{'22766'},{6934},"{4706, 8546, 21416, 6315, 25521, 5521, 8500, 41845, 6934, 1628}"
X749,{'58247'},{8087},"{7120, 4946, 8087, 38953, 2827}"
X74b,"{'44068', '44067', '44066', '44065'}","{29273, 28938, 28595, 28895}","{29273, 28938, 28595, 28895}"
X74f,"{'27006', '32461'}","{25330, 4117}","{31234, 4676, 1861, 29958, 2182, 3655, 21068, 4117, 40726, 3413, 36379, 4766, 8546, 36132, 676, 36135, 21416, 38953, 5801, 34478, 1774, 25521, 25330, 5875, 8500, 9398, 36409, 38458, 36603}"
X751,{'47900'},{25077},{25077}
X752,"{'54672', '54679', '54671', '54674'}",{15708},{15708}
X755,{'27512'},"{1763, 676, 3588, 1606, 1357}","{1763, 676, 3588, 1606, 3655, 21416, 1357, 1774, 3343, 4766}"
X757,{'28350'},"{2258, 4863, 10341, 38458, 6911}","{2258, 4863, 10341, 38458, 6911}"
X75a,{'28343'},{25521},"{2337, 3554, 6468, 2472, 4624, 25521, 8500, 4117, 9398, 6969}"
X75b,"{'25080', '25079'}","{6032, 3441, 3927}","{6032, 3441, 3927}"
X75c,{'17328'},"{1728, 4851, 6045}","{1728, 4851, 6045}"
X75d,"{'7554', '6950'}",{36135},"{36416, 34930, 35351, 40726, 36135, 36409, 35324}"
X75e,"{'32951', '32952'}","{7104, 14163, 11923, 2803}","{7104, 14163, 11923, 2803}"
X75f,{'42755'},{40716},"{23299, 23307, 40716, 23437, 25807}"
X761,"{'55116', '55232'}","{18928, 8004, 23238, 15655, 9528}","{18928, 8004, 23238, 15655, 9528}"
X762,{'58836'},"{950, 7735, 16794, 9291, 10860, 9789}","{950, 7735, 16794, 9291, 10860, 9789}"
X763,{'45008'},"{2353, 3013, 2135, 38969, 1643, 303}","{2353, 3013, 2135, 38969, 1643, 303}"
X764,"{'49236', '49230'}","{36368, 36210, 36438}","{36368, 36210, 36438}"
X766,{'28353'},"{2337, 610, 5333, 9398, 2233, 21068, 38799}","{2337, 610, 5333, 9398, 2233, 21068, 38799}"
X768,"{'42296', '42297'}","{18532, 18309, 18325, 18358, 18152}","{18532, 18309, 18325, 18358, 18152}"
X769,{'28963'},{38797},"{21429, 710, 5446, 1467, 38797, 3485}"
X76a,{'24139'},"{34356, 34653}","{34356, 34653}"
X76b,{'39737'},{2353},"{2944, 1, 30820, 4936, 34767, 25489, 2930, 2353, 2387, 2483, 472, 4123, 4446, 6815}"
X76c,"{'23055', '537', '36073'}","{1, 11713, 16842, 15628, 34767, 2387, 472, 4123, 35867, 3485, 4446, 6815, 10082, 30820, 7913, 25645, 18928, 2930, 2483, 1012, 10172}","{1, 11713, 16842, 15628, 34767, 2387, 472, 4123, 35867, 3485, 4446, 6815, 10082, 30820, 7913, 25645, 18928, 2930, 2483, 1012, 10172}"
X76d,{'23383'},"{16944, 1867}","{16944, 29042, 1867}"
X76e,{'17423'},"{29265, 29476, 29477, 29304, 29289, 29182, 29311}","{29265, 29476, 29477, 29304, 29289, 29182, 29311}"
X76f,{'37617'},{29167},"{29042, 29167}"
X770,{'23326'},"{25330, 23803}","{8546, 25330, 4676, 4117, 38458, 23803, 670}"
X775,{'32954'},{35506},{35506}
X776,"{'18472', '28905', '15973'}","{993, 8548, 7336, 2032, 12563, 14163, 1428, 1051}","{993, 8548, 7336, 2032, 12563, 14163, 1428, 1051}"
X777,"{'20161', '43019', '26491', '43018', '25156', '30932', '33134', '30929', '20160', '8958', '33136', '35254', '17483', '29161', '43021', '34398', '29160', '43020'}","{36132, 36229, 40726, 36203, 36603}","{36132, 36229, 40726, 36203, 36603}"
X778,"{'57765', '17568', '45869', '18610', '3425', '5699', '2232', '16538', '9981', '58544', '57762', '2235', '47643', '9077', '57766', '54478', '11948', '54479', '17479', '11949', '2857', '17567', '20492', '6282', '35269', '47646', '6283', '26967', '58584', '57771', '48096', '16536', '13709', '1626', '35266', '20215', '10547', '24220', '17478', '21807', '54471', '2856', '57763', '16532', '16529', '58419', '45867', '4572', '18609', '45870', '6864', '26968', '23510', '17254', '47958', '47644', '11529', '16531', '17253', '54475', '57768', '16525', '54476', '5698', '35268', '54472', '11032', '10545', '37368', '57767', '58543', '17259', '3422', '2234', '15418', '17575'}","{34913, 36132, 36135, 34907, 40726, 36379, 36409, 36603, 34936}","{34913, 36132, 36135, 34907, 40726, 36379, 36409, 36603, 34936}"
X779,"{'14035', '14036', '24170', '3326', '16811', '30928', '14034', '14037', '30931', '26484', '14040', '17470', '30930', '3327', '3337', '14039', '30917', '3334', '3961', '30927'}",{36132},"{36132, 36135, 34922, 34923, 40726, 34998, 36603, 34973}"
X77d,"{'33288', '53482', '33286'}","{36539, 36431}","{36539, 36431}"
X77e,{'16038'},"{36307, 40726, 36327, 36154, 36603, 36284}","{36307, 40726, 36327, 36154, 36603, 36284}"
X780,{'47333'},{18595},"{18595, 2726, 7019, 11756, 34767, 528, 25489, 7992, 11354, 18204, 5304, 2687}"
X782,{'28904'},"{1893, 41845, 41235, 39493}","{753, 41235, 39493, 1893, 41845, 6934}"
X783,{'23370'},"{14019, 26021}","{1, 2114, 14019, 15628, 34767, 8661, 87, 472, 4123, 31451, 6815, 23200, 10975, 30820, 26021, 5929, 31152, 30769, 2930, 2483, 1012, 22647, 6847}"
X788,"{'40072', '39808', '38122', '39094', '37601', '37790', '37623', '40069', '39092', '20944'}","{29042, 29349, 29576, 29433, 34266}","{29042, 29349, 29576, 29433, 34266}"
X789,{'37649'},"{14193, 21202, 25368, 20765, 20030}","{14193, 21202, 25368, 20765, 20030}"
X78e,"{'24427', '42764', '9923', '42761', '24425', '9921', '6787', '16786', '24428', '22301', '15287', '16785', '9922', '9386', '24426', '6785', '6788', '15286', '6786', '15285', '9924', '42765', '6782'}","{23200, 23299, 23240}","{23200, 23299, 23240}"
X78f,{'51785'},"{18761, 6530, 23803, 23677}","{9824, 6530, 18761, 25330, 10232, 23803, 23677, 8798}"
X790,"{'25117', '25119', '25115', '25118', '30569', '25116', '30568', '25114'}",{25855},"{29904, 35683, 18150, 18890, 17851, 25855}"
X791,{'27149'},{36434},"{36434, 36603, 36412}"
X792,"{'55520', '55519'}","{15885, 14939, 16221, 23238}","{15885, 14939, 16221, 23238}"
X795,{'33015'},"{23298, 7529, 25483, 6060, 38797, 6167}","{35728, 23298, 6167, 7529, 25483, 6060, 38797}"
X797,{'4848'},"{3554, 6315, 21068, 25521, 8978, 5521, 8500, 9398, 6969, 2681}","{3554, 6315, 21068, 25521, 8978, 5521, 8500, 9398, 6969, 2681}"
X798,"{'27396', '27397'}","{36210, 36268, 40726, 36335}","{36210, 36268, 40726, 36335}"
X799,"{'35094', '49918', '20449', '49904', '20446'}",{36146},{36146}
X79a,{'23847'},"{2337, 3554, 29958, 21068, 652, 4624, 25521, 8500, 4117, 9398, 6969, 6587}","{2337, 3554, 29958, 21068, 652, 4624, 25521, 8500, 4117, 9398, 6969, 6587}"
X79b,{'58537'},"{8546, 676, 21416, 38953, 6315, 21068, 25521, 3474, 8500, 1628, 4766}","{8546, 676, 21416, 38953, 6315, 21068, 25521, 3474, 8500, 1628, 4766}"
X79d,{'46935'},"{32088, 33650, 10683, 11743}","{33650, 32088, 10683, 11518, 11743}"
X7a1,{'43572'},"{3554, 39493, 7144, 21068, 34478, 25521, 9398}","{39493, 21068, 4766, 3554, 676, 422, 21416, 38953, 7144, 5994, 34478, 1774, 25521, 8500, 9398, 38458}"
X7a3,{'1495'},"{33864, 34241, 34238, 36759}","{33864, 34241, 34238, 36759}"
X7a4,"{'8211', '8210'}","{13984, 14531, 16842, 13467, 13885}","{13984, 14531, 16842, 13467, 13885}"
X7a5,"{'42360', '48098', '47953'}","{36340, 36438, 40726, 36410, 36143}","{36340, 36438, 40726, 36410, 36143}"
X7a6,{'17867'},{38797},"{2726, 17898, 7019, 11756, 38797, 25102, 34767, 35728, 21429, 7992, 11354, 5304, 2687}"
X7a7,"{'7130', '6547', '6548', '7132'}","{6054, 21416, 7144, 5038, 8500}","{8546, 3554, 6054, 5318, 21416, 7144, 776, 844, 5038, 8500, 38458, 1118}"
X7aa,{'1239'},{3554},"{8546, 3554, 4676, 21416, 7144, 8500, 4117, 38458, 670}"
X7ac,{'42207'},{25497},{25497}
X7ad,{'59029'},"{7659, 10860, 9789}","{7659, 10860, 9789}"
X7ae,{'10581'},"{27846, 519}","{5072, 27846, 519}"
X7af,{'42855'},"{8546, 39493, 422, 2886, 29958, 21068, 34478, 25521, 3413, 4822, 1628}","{31234, 4676, 39493, 29958, 2182, 2886, 21068, 3413, 4822, 1628, 30237, 4766, 8546, 676, 422, 21416, 38953, 5801, 34478, 25521, 5875, 8500, 38458}"
X7b1,{'1499'},"{3020, 38287, 6260, 36759, 635}","{6260, 987, 36759, 635, 3020, 38287}"
X7b4,{'17046'},"{5521, 4706, 676, 3655, 38799}","{5521, 4706, 676, 3655, 38799}"
X7b8,{'56298'},"{34478, 21071}","{31234, 4676, 1861, 29958, 2182, 3655, 21068, 21071, 3413, 4766, 8546, 676, 21416, 38953, 5801, 34478, 1774, 25521, 5875, 8500, 9398, 38458}"
X7bc,{'54454'},"{31234, 2195, 4676, 3655, 4830, 831}","{31234, 2195, 4676, 3655, 4830, 831}"
X7bd,"{'10244', '13025', '10717'}","{3176, 5299, 39477, 6045}","{3176, 5299, 39477, 6045}"
X7be,{'13618'},"{8546, 39493, 4829, 6315, 753, 3413, 41845, 20317}","{8546, 39493, 4829, 6315, 753, 3413, 41845, 20317}"
X7bf,{'13643'},"{4829, 3413}","{8546, 39493, 3655, 21416, 6315, 1774, 753, 3413, 41845, 6934, 4829, 4766}"
X7c0,{'9002'},"{11713, 8004, 6551, 5385, 8347}","{11713, 8004, 6551, 5385, 8347}"
X7c3,{'28435'},"{28644, 28669, 25679}","{28644, 28669, 25679}"
X7c4,"{'51254', '51253'}","{36411, 36357, 36255}","{36360, 36411, 36357, 36255}"
X7c5,"{'56907', '53980', '56906'}","{1312, 6066, 1156, 7127, 2345}","{1312, 6066, 1156, 7127, 2345}"
X7c7,"{'43503', '41268'}",{37837},{37837}
X7ca,{'19520'},"{8189, 6260, 8661, 6124, 1725, 4398}","{8189, 6260, 8661, 6124, 1725, 4398}"
X7cf,"{'56433', '56296'}","{4642, 3669, 19481, 2684, 2637, 3214, 21071}","{4642, 3669, 19481, 2684, 2637, 3214, 21071}"
X7d0,{'55466'},"{16112, 16066, 20475, 25903}","{16112, 16066, 20475, 25903}"
X7d1,{'37021'},"{3099, 5220, 5429}","{3099, 5220, 5429}"
X7d6,{'5706'},"{36435, 36294, 36335}","{36435, 36294, 36335}"
X7d7,{'22131'},"{15585, 6156}","{15585, 987, 6156}"
X7d8,{'23906'},"{5874, 39498, 1388, 41005}","{5874, 39498, 1388, 41005}"
X7d9,{'36707'},"{37681, 1763, 31289, 1357, 4365, 3711}","{37681, 1763, 31289, 1357, 4365, 3711}"
X7dc,"{'55639', '55635'}","{36440, 36194, 36199}","{36440, 36194, 36340, 36199}"
X7df,"{'40286', '10256'}","{31234, 2, 29958, 41235, 6934, 3099, 30237, 4766, 4770, 676, 21416, 38953, 5801, 6315, 34478, 25521, 8500, 9398, 41271, 38458, 4676, 39493, 5703, 2892, 21068, 3413, 1628, 4706, 5218, 8546, 7144, 4329, 5875, 41845, 3831, 5758}","{31234, 2, 29958, 41235, 6934, 3099, 30237, 4766, 4770, 676, 21416, 38953, 5801, 6315, 34478, 25521, 8500, 9398, 41271, 38458, 4676, 39493, 5703, 2892, 21068, 3413, 1628, 4706, 5218, 8546, 7144, 4329, 5875, 41845, 3831, 5758}"
X7e0,{'34560'},{34439},"{4398, 10002, 17124, 11429, 34439, 25102}"
X7e2,{'44629'},"{26050, 69, 629, 10536, 25102}","{26050, 69, 629, 10536, 25102}"
X7e4,{'18936'},"{13057, 21987, 21335, 9660, 1068}","{13057, 21987, 21335, 9660, 1068}"
X7e5,{'53780'},"{23777, 32818, 8087}","{23777, 323, 454, 23687, 7120, 6961, 25330, 32818, 5109, 8087, 23803}"
X7e6,"{'21737', '32876'}",{6171},"{3655, 21416, 6171, 1774, 3343, 338, 5467, 4766}"
X7ea,{'30751'},"{14019, 3844, 3077, 11756, 6060, 4398, 34767, 5009, 3739}","{14019, 3844, 3077, 15628, 11756, 6060, 34767, 4398, 5009, 11354, 3739}"
X7eb,{'36662'},"{17345, 12362, 17764, 26071}","{17345, 12362, 17764, 26071}"
X7ec,{'36987'},"{16203, 15758}","{16203, 15758}"
X7ed,{'17492'},"{23045, 24037, 8626, 2611, 6009, 23517}","{35728, 8626, 2611, 24037, 23045, 6009, 23517}"
X7f2,"{'53449', '53651', '31257', '33307'}","{36229, 40726, 36603, 36268, 36447}","{36229, 40726, 36603, 36268, 36447}"
X7f3,{'5709'},"{36229, 35690, 36213, 36406, 34903}","{35301, 36229, 36213, 36406, 34903, 35690}"
X7f4,{'36788'},"{11429, 34439, 34767, 9719, 11549}","{11683, 9719, 11429, 34439, 7402, 11549, 34767}"
X7f6,{'8769'},{5818},"{11477, 6889, 5818, 10124, 21133}"
X7f7,{'56095'},"{11392, 27205, 13638, 14439, 12693, 17070, 34767}","{11392, 27205, 13638, 14439, 12693, 17070, 34767}"
X7fa,"{'11851', '11849', '11848'}",{34767},"{10305, 9634, 14019, 11420, 15628, 10029, 34767}"
X7fc,{'44190'},"{31200, 30787, 3748, 31211, 6718}","{31200, 30787, 3748, 31211, 6718}"
X7fd,{'11039'},"{23042, 35012, 14660, 16459, 15837, 15278}","{23042, 35012, 14660, 16459, 15837, 15278}"
X7fe,{'20908'},"{18624, 25740, 18950}","{18624, 25740, 18950}"
X801,{'50524'},"{4036, 6934, 774}","{4036, 6934, 774}"
X803,{'58962'},{21033},{21033}
X804,{'59409'},"{8185, 23699, 22614}","{8185, 23699, 22614}"
X809,"{'55128', '55233'}","{24688, 24588}","{24688, 24588}"
X80a,"{'45232', '45247'}","{25489, 23525, 18358, 17845}","{25489, 23525, 18358, 17845}"
X80c,"{'57395', '57393'}","{35032, 34994, 34988, 34908}","{34994, 35032, 36409, 34988, 34908}"
X80d,{'46956'},"{676, 3655, 7144, 6315, 25521, 4117, 6934, 41271, 36886, 38458, 3100, 4766}","{676, 3655, 7144, 6315, 25521, 4117, 6934, 41271, 36886, 38458, 3100, 4766}"
X80e,{'41630'},"{29958, 21068, 4117, 30237, 2337, 5218, 3554, 7144, 38953, 4780, 34478, 6702, 25521, 8500, 9398, 2680}","{29958, 21068, 4117, 30237, 2337, 5218, 3554, 7144, 38953, 4780, 34478, 6702, 25521, 8500, 9398, 2680}"
X80f,{'24606'},"{2, 4676, 39493, 29958, 2182, 5703, 2892, 41235, 6934, 4766, 4706, 422, 38953, 5801, 6315, 4329, 5875, 41845, 41271, 38458, 5758}","{2, 4676, 39493, 29958, 2182, 5703, 2892, 41235, 6934, 4766, 4706, 422, 38953, 5801, 6315, 4329, 5875, 41845, 41271, 38458, 5758}"
X810,{'27737'},"{16546, 16564, 16311, 19101, 34478}","{16546, 16564, 16311, 19101, 34478}"
X811,{'26139'},"{25330, 41235, 9398, 422}","{31234, 2, 29958, 41235, 6934, 3099, 30237, 4766, 4770, 676, 422, 21416, 38953, 5801, 6315, 25521, 8500, 9398, 41271, 38458, 4676, 39493, 5703, 2892, 21068, 3413, 1628, 4706, 5218, 8546, 7144, 4329, 25330, 5875, 41845, 3831, 5758}"
X812,{'54359'},"{5340, 5286, 2047}","{228, 5286, 7144, 1897, 38458, 2047, 5340, 1628}"
X815,{'55850'},"{7888, 11282, 14019}","{7888, 11282, 14019, 11683, 7402}"
X816,{'23848'},"{34712, 655, 1520, 6911}","{34712, 655, 1520, 6911}"
X818,"{'14868', '31758'}","{6060, 38797, 4398, 35728, 6002, 2772, 37110, 6167, 7992}","{6060, 38797, 4398, 35728, 6002, 2772, 37110, 6167, 7992}"
X81d,{'17443'},"{6705, 36786, 381, 9047, 5528, 589}","{6705, 36786, 381, 9047, 5528, 589}"
X81f,"{'30374', '32573'}","{6595, 6695, 5752, 34767, 5363, 1908, 4374, 472, 2175}","{6595, 6695, 5752, 34767, 5363, 1908, 4374, 4150, 472, 2175}"
X820,{'26658'},"{25489, 10002, 8282, 10830}","{25489, 10002, 23525, 8282, 10830}"
X821,{'13824'},{3554},"{3554, 7106, 32818, 2886, 4718, 23803, 34478}"
X822,{'55859'},"{12642, 14132, 27205, 13638, 14439, 25118, 34767}","{12642, 14132, 27205, 13638, 14439, 25118, 34767}"
X823,{'40435'},"{34097, 18795}","{34097, 18795}"
X824,{'21765'},"{6403, 676, 3588, 1763, 1357, 2677, 4574, 3711}","{6403, 676, 3588, 1763, 1357, 2677, 4574, 3711}"
X826,{'15693'},"{509, 6020, 4070, 38287, 6260, 31387, 1725, 5918}","{509, 6020, 4070, 38287, 6260, 31387, 1725, 5918}"
X82a,{'38279'},{34767},"{129, 38969, 3908, 6695, 5929, 6846, 34767}"
X82b,{'39331'},"{18828, 20317}","{31234, 4676, 29958, 3655, 18828, 21068, 41235, 4117, 1820, 20317, 8546, 676, 21416, 5801, 1774, 25521, 25330, 5875, 8500, 9398}"
X82f,{'49752'},"{5826, 21068}","{5826, 21068}"
X830,{'41270'},"{35728, 21429, 6167, 7992, 38797, 3485}","{35728, 21429, 6167, 7992, 38797, 3485}"
X833,"{'49246', '49221'}","{36450, 36210, 36438, 36232, 36362}","{36450, 36210, 36438, 36232, 36362}"
X834,{'14430'},"{36552, 36199}","{36552, 36199}"
X835,"{'6351', '32098', '15795', '13706', '5195', '5193', '32100', '5196'}",{36135},"{36135, 35474, 34931, 35220, 34867, 40726, 34868, 36409, 36379, 36603}"
X836,{'10750'},{41235},"{41235, 3655, 21416, 1774, 5711}"
X837,{'4844'},"{688, 6969, 7096}","{688, 6969, 7096}"
X838,{'43616'},"{23777, 4321, 23687, 34478, 38458, 4443, 23677, 1598}","{23777, 4321, 23687, 34478, 38458, 4443, 23677, 1598}"
X83a,{'23316'},"{34473, 746, 4881}","{34473, 746, 4881}"
X83c,"{'54195', '54196'}","{12382, 15444, 7684, 14694}","{12382, 15444, 7684, 14694}"
X83f,{'45261'},"{20192, 21230, 39279, 24786, 18098, 22524}","{20192, 24786, 18098, 22524, 18447, 21230, 39279}"
X840,"{'20443', '29926'}",{36154},"{36154, 36603, 36463}"
X841,"{'3091', '29411', '33892'}","{31234, 2, 29958, 18828, 41235, 6934, 30237, 4766, 4770, 676, 422, 21416, 38953, 5801, 6315, 34478, 25521, 8500, 9398, 41271, 38458, 4676, 39493, 5703, 2892, 21068, 21071, 3413, 1628, 20317, 4706, 5218, 8546, 7144, 4329, 1774, 25330, 5875, 41845, 5758}","{31234, 2, 29958, 18828, 41235, 6934, 30237, 4766, 4770, 676, 422, 21416, 38953, 5801, 6315, 34478, 25521, 8500, 9398, 41271, 38458, 4676, 39493, 5703, 2892, 21068, 21071, 3413, 1628, 20317, 4706, 5218, 8546, 7144, 4329, 1774, 25330, 5875, 41845, 5758}"
X842,"{'24397', '24394', '24391', '24399', '24386', '24396', '39891', '24393', '6135', '24384'}",{29904},"{29904, 35683, 22730, 18523, 17917}"
X843,{'31840'},"{25330, 23653, 2969, 2667, 606}","{25330, 23653, 2969, 2667, 606}"
X844,{'12073'},"{31234, 4676, 1861, 29958, 2182, 3655, 18828, 21068, 41235, 4117, 3413, 20317, 4766, 8546, 676, 21416, 38953, 5801, 34478, 1774, 25521, 25330, 5875, 8500, 9398, 38458}","{31234, 4676, 1861, 29958, 2182, 3655, 18828, 21068, 41235, 4117, 3413, 20317, 4766, 8546, 676, 21416, 38953, 5801, 34478, 1774, 25521, 25330, 5875, 8500, 9398, 38458}"
X845,{'17036'},{25330},"{4706, 8546, 4676, 2182, 5703, 21416, 38953, 7144, 21068, 34478, 25521, 25330, 8500, 38458, 1628}"
X846,{'43130'},"{2898, 14019, 3350, 11420, 25102}","{2898, 14019, 3350, 11420, 25102}"
X847,{'24943'},{34439},"{11683, 34439, 28569, 8311, 10799}"
X848,"{'33006', '33007'}","{4936, 25489, 472}","{1, 14019, 4936, 15628, 34767, 25489, 2930, 2387, 2483, 472, 4123, 4446, 6815}"
X849,{'40867'},{3718},{3718}
X84a,{'50181'},"{36434, 36284, 36178, 36412}","{36434, 36284, 36178, 36412}"
X84b,{'33092'},"{3554, 18828, 34478, 23803, 4117, 4155}","{29958, 2886, 18828, 5007, 23803, 401, 4117, 5340, 3554, 7144, 1897, 34478, 25521, 4531, 4155, 2174}"
X84c,"{'26635', '32390'}","{28642, 23314, 22726}","{23049, 28642, 23314, 22726}"
X84e,{'56245'},"{3554, 5286, 7144, 1897, 4155, 5340, 2047}","{3554, 5286, 7144, 1897, 4155, 5340, 2047}"
X84f,{'43078'},"{18208, 18613, 18023}","{18208, 18613, 18023}"
X850,"{'6959', '6970'}",{36152},"{36664, 36690, 36152}"
X854,"{'26494', '44109'}",{24934},{24934}
X856,{'20910'},"{29904, 17946, 18606}","{29904, 17946, 18606}"
X85a,{'33308'},{36616},{36616}
X85b,{'41637'},"{2337, 3554, 610, 4321, 9900, 25521, 8500, 38458, 4443}","{2337, 3554, 610, 4321, 9900, 25521, 8500, 38458, 4443}"
X85c,{'40462'},"{34126, 18045, 18230}","{18230, 18045, 34126, 18215}"
X85e,{'21851'},"{8189, 6260, 8661, 6124, 1725, 5918}","{8189, 6260, 8661, 6124, 1725, 5918}"
X85f,{'56533'},"{36378, 36412, 36390}","{36390, 36378, 36340, 36412}"
X862,{'18541'},"{6595, 1756, 5752, 1007, 8661, 21429, 2392, 3739, 2972, 3965, 3485}","{6595, 1756, 5752, 1007, 8661, 21429, 4150, 2392, 3739, 2972, 3965, 3485}"
X863,{'52958'},"{509, 5429, 38797, 25102}","{6060, 38797, 25102, 35728, 5429, 6167, 7992, 509}"
X866,{'20903'},"{29904, 17946, 25740, 18950}","{29904, 17946, 25740, 18950}"
X867,{'32202'},"{15363, 14933, 22247, 13560, 16238}","{15363, 14933, 22247, 13560, 16238}"
X868,{'17449'},"{800, 5629, 5473, 4746, 589, 30895, 6705, 36786, 371, 3796, 5496, 381}","{800, 5629, 5473, 4746, 589, 30895, 6705, 36786, 371, 3796, 5496, 381}"
X86a,"{'39728', '39727'}","{37110, 17070}","{5232, 6060, 17070, 37110}"
X86c,"{'32516', '32517', '32515', '32518', '32519', '32514'}","{17360, 17154, 17445, 17237}","{17360, 17154, 17445, 17237}"
X86d,{'6542'},{20317},"{25330, 454, 5703, 21416, 20317, 5679, 7144}"
X86e,"{'17563', '17566', '20742'}","{40726, 36135, 36409, 36379, 36206, 36603}","{40726, 36135, 36409, 36379, 36206, 36603}"
X86f,"{'48312', '33876', '35087', '48299', '49245', '40349', '49220'}","{36178, 40726}","{36409, 36178, 36603, 40726}"
X870,"{'21747', '21757'}","{6900, 6091, 676}","{6900, 6091, 676}"
X872,"{'53695', '25860', '25859', '34648', '25862', '14027', '36370', '31601', '51553', '16460', '25863', '11883', '25861', '34649', '25864', '16459', '31600', '30200', '30202', '53693', '22099', '31602', '31597', '5104', '30199', '31599', '36368'}","{36210, 36213, 36358, 36406, 40726, 36603, 36284}","{36210, 36213, 36358, 36406, 40726, 36603, 36284}"
X873,{'53708'},"{36450, 36307, 36229, 40726, 36603, 36190, 36463}","{36450, 36307, 36229, 40726, 36603, 36190, 36463}"
